unique_code,violation_type,category,vehicle_age,belts,personal_injured,contributed_to_accident,property_damaged,vehicle_category,arrest_category
"""Code_10207""",1,4,17,1,0,0,0,1,2
"""Code_13835""",1,15,15,1,0,0,0,1,1
"""Code_2772""",1,4,7,1,0,0,0,1,1
"""Code_4492""",1,2,21,1,0,0,0,1,1
"""Code_30650""",1,13,7,1,0,0,0,1,1
"""Code_30094""",1,15,17,1,0,0,0,1,1
"""Code_23685""",1,14,39,1,0,0,0,1,1
"""Code_28771""",1,7,8,1,0,0,0,2,1
"""Code_28949""",1,7,19,1,1,0,0,4,1
"""Code_28220""",1,1,23,1,0,0,0,1,1
"""Code_12967""",1,12,27,1,0,0,0,1,1
"""Code_18537""",1,9,22,1,0,1,1,1,1
"""Code_31053""",1,15,21,1,0,0,0,1,1
"""Code_7167""",1,5,11,1,0,0,0,1,1
"""Code_17727""",1,7,13,1,0,0,0,1,1
"""Code_26370""",1,4,9,1,0,0,0,1,1
"""Code_3075""",1,13,15,1,0,0,0,1,1
"""Code_17580""",1,12,25,1,0,0,0,1,1
"""Code_29743""",1,7,11,1,0,0,0,1,1
"""Code_21121""",1,7,25,1,0,0,0,1,1
"""Code_23547""",1,5,18,1,0,0,0,2,1
"""Code_9444""",1,3,19,1,0,0,0,1,1
"""Code_10560""",1,15,13,1,0,0,0,1,1
"""Code_13473""",1,2,19,1,0,0,0,1,1
"""Code_17570""",1,7,8,1,0,0,0,1,1
"""Code_32019""",1,6,8,1,0,0,0,1,1
"""Code_28721""",1,4,12,1,0,0,0,1,1
"""Code_7942""",1,4,15,1,0,0,0,1,2
"""Code_7081""",1,5,20,1,0,0,0,1,1
"""Code_9410""",1,2,36,1,0,0,0,1,1
"""Code_3034""",1,2,17,1,0,0,0,1,1
"""Code_3306""",1,3,6,1,0,0,0,1,1
"""Code_23202""",1,3,17,1,0,0,0,1,1
"""Code_26703""",1,9,12,1,0,0,0,1,1
"""Code_25793""",1,7,18,1,0,0,0,1,1
"""Code_1638""",1,6,20,1,0,0,0,1,1
"""Code_5432""",1,7,16,1,0,0,0,1,1
"""Code_15200""",1,2,18,1,0,0,0,1,1
"""Code_32252""",1,4,13,1,0,0,0,1,2
"""Code_4985""",1,3,8,1,0,0,0,1,1
"""Code_1753""",1,7,24,1,0,0,0,1,1
"""Code_27455""",1,7,27,1,0,0,0,1,1
"""Code_25824""",1,5,15,1,0,0,0,1,1
"""Code_10188""",1,12,26,1,0,0,0,2,1
"""Code_24376""",1,5,12,1,0,0,0,1,1
"""Code_11489""",1,7,20,1,0,0,0,1,1
"""Code_18514""",1,4,18,1,0,0,0,1,2
"""Code_6362""",1,2,18,1,0,0,0,1,1
"""Code_31589""",1,4,18,1,0,0,0,1,2
"""Code_31407""",1,12,14,1,0,0,0,1,1
"""Code_13867""",1,7,13,1,0,0,0,1,1
"""Code_6415""",1,1,24,1,0,0,0,2,1
"""Code_19843""",1,3,18,1,0,0,0,1,1
"""Code_9429""",1,5,11,1,0,0,0,2,1
"""Code_27276""",1,4,16,1,0,0,0,1,1
"""Code_10576""",1,4,23,1,0,0,0,1,1
"""Code_30567""",1,11,12,1,0,0,0,1,1
"""Code_4453""",1,1,9,1,0,0,1,1,1
"""Code_6074""",1,2,7,1,0,0,0,1,1
"""Code_25149""",1,1,16,1,0,0,0,1,1
"""Code_19475""",1,3,9,1,0,0,0,1,1
"""Code_19815""",1,15,14,1,0,0,0,1,1
"""Code_10499""",1,3,27,1,0,0,0,1,1
"""Code_5275""",1,7,17,1,0,0,0,1,1
"""Code_26549""",1,1,15,1,0,0,0,1,1
"""Code_7434""",1,2,12,1,0,0,0,1,1
"""Code_588""",1,4,8,1,0,0,0,1,2
"""Code_2283""",1,7,13,1,0,0,0,1,1
"""Code_21667""",1,12,18,1,0,0,0,1,1
"""Code_9650""",1,7,29,1,0,0,0,1,1
"""Code_24216""",1,4,10,1,0,0,0,1,2
"""Code_11839""",1,7,13,1,0,0,0,1,2
"""Code_3195""",1,6,28,1,0,1,0,1,1
"""Code_19452""",1,4,14,1,0,0,0,1,2
"""Code_30827""",1,8,17,1,0,0,1,1,1
"""Code_23301""",1,12,26,1,0,0,0,1,1
"""Code_11867""",1,13,22,1,0,0,0,1,1
"""Code_9863""",1,7,25,1,0,0,0,1,1
"""Code_18390""",1,15,13,1,0,0,0,1,1
"""Code_22321""",1,3,15,1,0,0,0,1,1
"""Code_11469""",1,2,17,1,0,0,0,1,1
"""Code_23391""",1,7,19,1,0,0,0,1,1
"""Code_6210""",1,12,14,1,0,0,0,1,2
"""Code_24667""",1,1,16,1,0,0,0,1,1
"""Code_3184""",1,5,19,1,0,0,0,1,1
"""Code_27638""",1,4,12,1,0,0,0,3,2
"""Code_718""",1,13,19,1,0,0,0,1,1
"""Code_4998""",1,9,16,1,0,0,0,1,1
"""Code_11460""",1,2,23,1,0,0,0,1,1
"""Code_12870""",1,3,21,1,0,0,0,1,1
"""Code_18234""",1,4,17,1,0,0,0,1,2
"""Code_32150""",1,4,21,1,0,0,0,1,1
"""Code_3892""",1,4,17,1,0,0,0,1,1
"""Code_31437""",1,15,15,1,0,0,0,1,1
"""Code_4285""",1,4,16,1,0,0,0,1,1
"""Code_5088""",1,0,23,1,0,0,0,2,1
"""Code_7644""",1,15,30,1,0,0,0,1,1
"""Code_3346""",1,7,20,1,0,0,0,1,1
"""Code_5626""",1,8,13,1,0,0,0,1,1
"""Code_20557""",1,7,30,1,0,0,0,2,1
"""Code_30994""",1,4,19,1,0,0,0,1,1
"""Code_32040""",1,5,8,1,0,0,0,1,1
"""Code_27304""",1,15,29,1,0,0,0,1,1
"""Code_19854""",1,5,13,1,0,0,0,1,1
"""Code_19561""",1,7,23,1,0,0,0,1,1
"""Code_4170""",1,7,19,1,0,0,0,1,1
"""Code_11309""",1,7,17,1,0,0,0,1,1
"""Code_1136""",1,12,22,1,0,0,0,1,1
"""Code_3989""",1,4,18,1,0,0,0,1,1
"""Code_25000""",1,4,24,1,0,0,0,1,2
"""Code_23287""",1,14,17,1,0,0,0,1,1
"""Code_20198""",1,5,21,1,0,0,0,1,1
"""Code_23064""",1,7,18,1,0,0,0,1,2
"""Code_23415""",1,4,20,1,0,0,0,1,2
"""Code_1762""",1,1,19,1,0,0,0,1,1
"""Code_20840""",1,10,9,1,0,0,0,1,1
"""Code_32152""",1,4,14,1,0,0,0,1,1
"""Code_26201""",1,12,21,1,0,0,0,1,1
"""Code_14986""",1,12,23,1,0,0,0,1,1
"""Code_2916""",1,4,28,1,0,0,0,1,2
"""Code_5218""",1,7,27,1,0,0,0,1,1
"""Code_17999""",1,7,21,1,0,0,0,1,1
"""Code_24830""",1,6,17,1,0,0,0,1,1
"""Code_2705""",1,9,21,1,1,1,0,1,1
"""Code_20412""",1,7,9,1,0,0,0,2,1
"""Code_27548""",1,13,10,1,0,0,0,1,1
"""Code_25162""",1,4,12,1,0,0,0,1,2
"""Code_5754""",1,1,25,1,0,0,0,1,1
"""Code_19468""",1,7,19,1,0,0,0,1,1
"""Code_27790""",1,13,23,1,0,0,0,1,1
"""Code_22184""",1,12,24,1,0,0,0,1,1
"""Code_8811""",1,2,10,1,0,0,0,1,1
"""Code_897""",1,7,20,1,0,0,0,1,1
"""Code_2329""",1,2,9,1,0,0,0,1,1
"""Code_2678""",1,7,23,1,0,0,0,1,1
"""Code_19511""",1,11,21,1,0,0,0,1,1
"""Code_11526""",1,2,21,1,0,0,0,1,1
"""Code_15136""",1,3,13,1,0,0,0,1,1
"""Code_1275""",1,12,27,1,0,0,0,1,1
"""Code_29422""",1,8,18,1,0,0,0,2,1
"""Code_20297""",1,3,20,1,0,0,0,1,1
"""Code_4012""",1,7,19,1,0,0,1,1,1
"""Code_4486""",1,4,21,1,0,0,0,1,2
"""Code_22319""",1,2,17,1,0,0,0,1,1
"""Code_7443""",1,9,10,1,0,1,0,1,1
"""Code_17535""",1,8,29,1,0,0,0,1,1
"""Code_31150""",1,4,24,1,0,0,0,1,1
"""Code_16650""",1,2,18,1,0,1,1,2,1
"""Code_25286""",1,7,8,1,0,0,0,1,1
"""Code_23291""",1,2,9,1,0,0,0,1,1
"""Code_29597""",1,12,14,1,0,0,0,1,1
"""Code_3469""",1,9,23,1,0,1,1,1,1
"""Code_9338""",1,9,15,1,0,0,0,1,1
"""Code_15882""",1,7,24,1,0,0,0,1,1
"""Code_29503""",1,6,19,1,0,0,0,1,1
"""Code_25616""",1,0,13,1,0,0,0,1,1
"""Code_27867""",1,3,11,1,0,0,0,1,1
"""Code_20550""",1,2,12,1,0,1,0,1,1
"""Code_27644""",1,3,24,1,0,0,0,1,1
"""Code_29390""",1,10,20,1,0,0,0,1,1
"""Code_31823""",1,5,10,1,0,0,0,1,1
"""Code_28513""",1,2,18,1,0,0,0,1,1
"""Code_23461""",1,4,22,1,0,0,0,1,1
"""Code_24551""",1,1,27,1,0,0,0,1,1
"""Code_655""",1,14,21,1,1,1,0,2,1
"""Code_18872""",1,1,17,1,0,0,0,1,1
"""Code_9026""",1,4,17,1,0,0,0,3,1
"""Code_20617""",1,13,16,1,0,0,0,1,1
"""Code_15711""",1,12,21,1,0,0,0,1,1
"""Code_27966""",1,3,18,1,0,0,0,1,1
"""Code_14559""",1,4,10,1,0,0,0,1,2
"""Code_29208""",1,3,18,1,0,0,0,1,1
"""Code_15732""",1,4,11,1,0,0,0,1,1
"""Code_5448""",1,7,9,1,0,1,1,1,1
"""Code_26073""",1,12,15,1,0,0,0,3,1
"""Code_5983""",1,12,21,1,0,0,0,1,1
"""Code_5263""",1,7,20,1,0,0,0,1,1
"""Code_751""",1,3,20,1,0,0,0,1,1
"""Code_19384""",1,0,21,1,0,0,0,1,1
"""Code_14462""",1,5,21,1,0,0,0,1,1
"""Code_7815""",1,2,14,1,0,0,0,1,1
"""Code_177""",1,2,22,1,0,0,0,2,1
"""Code_17639""",1,4,11,1,0,0,0,1,2
"""Code_25669""",1,6,24,1,0,0,0,1,1
"""Code_18228""",1,7,28,1,0,0,0,2,1
"""Code_5231""",1,7,18,1,0,0,0,1,2
"""Code_8997""",1,6,14,1,0,0,0,1,1
"""Code_16797""",1,7,28,1,0,0,0,1,1
"""Code_3664""",1,1,23,1,0,0,0,1,1
"""Code_21047""",1,15,23,1,0,0,0,1,1
"""Code_4829""",1,0,15,1,0,0,0,1,1
"""Code_13046""",1,13,13,1,0,0,0,1,1
"""Code_9807""",1,4,28,1,0,0,1,1,1
"""Code_21649""",1,9,17,1,0,0,1,1,1
"""Code_11660""",1,7,15,1,0,0,0,1,1
"""Code_24377""",1,12,29,1,0,0,0,1,1
"""Code_12990""",1,3,23,1,0,0,0,1,1
"""Code_20581""",1,2,23,1,0,0,0,1,1
"""Code_29760""",1,6,12,1,0,0,0,1,1
"""Code_2992""",1,9,18,1,1,0,0,2,1
"""Code_7896""",1,3,19,1,0,0,0,1,1
"""Code_12912""",1,7,21,1,0,0,0,1,1
"""Code_8985""",1,3,25,1,0,0,0,1,1
"""Code_13977""",1,7,18,1,0,0,0,1,1
"""Code_8327""",1,4,20,1,0,0,0,1,2
"""Code_2160""",1,3,17,1,0,0,0,1,1
"""Code_15231""",1,7,20,1,0,0,0,1,1
"""Code_21966""",1,4,22,1,0,1,0,2,1
"""Code_16432""",1,7,33,1,0,1,1,1,1
"""Code_15848""",1,9,18,1,0,0,0,1,1
"""Code_25864""",1,12,24,1,0,0,0,1,1
"""Code_9864""",1,3,12,1,0,0,0,1,1
"""Code_1542""",1,1,18,1,0,0,0,1,3
"""Code_7949""",1,7,23,1,1,1,0,1,1
"""Code_20434""",1,9,9,1,0,0,0,1,1
"""Code_24680""",1,12,19,1,0,0,0,1,1
"""Code_6357""",1,9,19,1,0,0,0,1,1
"""Code_30377""",1,4,15,1,0,0,0,1,2
"""Code_11544""",1,2,17,1,0,0,0,1,1
"""Code_2519""",1,7,14,1,0,0,0,1,1
"""Code_18780""",1,7,23,1,0,0,0,1,1
"""Code_10324""",1,11,18,1,0,0,0,1,1
"""Code_23128""",1,7,8,1,0,0,0,1,1
"""Code_7489""",1,1,27,1,0,0,0,1,1
"""Code_12394""",1,6,14,1,0,0,0,1,1
"""Code_4615""",1,3,8,1,0,0,0,1,1
"""Code_22327""",1,7,23,1,0,0,0,1,1
"""Code_20942""",1,4,25,1,0,0,0,1,1
"""Code_12591""",1,2,25,1,0,0,0,1,1
"""Code_13449""",1,12,17,1,0,0,0,1,1
"""Code_10887""",1,7,11,1,0,0,0,3,1
"""Code_30391""",1,14,33,1,0,0,0,1,1
"""Code_2039""",1,2,19,1,0,0,0,1,1
"""Code_12372""",1,7,14,1,0,0,0,1,1
"""Code_16738""",1,7,24,1,0,0,0,1,1
"""Code_24338""",1,7,20,1,0,0,0,1,1
"""Code_27808""",1,2,17,1,0,0,0,1,1
"""Code_7976""",1,15,18,1,0,0,0,1,1
"""Code_5388""",1,3,14,1,0,0,1,1,1
"""Code_558""",1,7,11,1,0,0,0,1,1
"""Code_23934""",1,7,29,1,0,0,0,1,1
"""Code_13116""",1,7,23,1,0,0,0,1,1
"""Code_9104""",1,5,16,1,0,0,0,1,1
"""Code_29373""",1,7,22,1,0,0,0,1,1
"""Code_17541""",1,9,13,1,0,1,1,1,1
"""Code_10983""",1,9,18,1,0,1,1,1,1
"""Code_21216""",1,7,28,1,0,0,0,1,1
"""Code_19272""",1,16,15,1,0,0,0,1,1
"""Code_13156""",1,2,20,1,0,0,0,1,1
"""Code_24245""",1,7,26,1,0,0,0,1,1
"""Code_24794""",1,12,13,1,0,0,0,1,1
"""Code_8280""",1,14,12,1,0,0,0,1,1
"""Code_26473""",1,7,10,1,0,0,0,1,1
"""Code_31745""",1,9,19,1,0,0,0,1,1
"""Code_25768""",1,12,21,1,0,0,0,1,1
"""Code_23321""",1,2,14,1,0,0,0,1,1
"""Code_25222""",1,7,10,1,0,0,0,4,1
"""Code_15413""",1,7,23,1,0,0,0,1,1
"""Code_25001""",1,4,11,1,0,0,0,1,2
"""Code_15384""",1,6,9,1,0,0,0,1,1
"""Code_21095""",1,2,14,1,0,0,0,1,1
"""Code_26386""",1,7,18,1,0,0,0,1,1
"""Code_7487""",1,2,24,1,0,0,0,1,1
"""Code_1521""",1,0,20,1,0,0,0,1,1
"""Code_29692""",1,7,21,1,0,0,0,1,2
"""Code_4388""",1,2,10,1,0,0,0,1,1
"""Code_4795""",1,12,23,1,1,0,0,1,1
"""Code_329""",1,7,19,1,0,0,0,1,1
"""Code_9867""",1,7,20,1,0,1,0,1,1
"""Code_31450""",1,7,21,1,0,0,0,2,1
"""Code_23259""",1,12,9,1,0,0,0,1,1
"""Code_27652""",1,7,12,1,0,0,0,1,1
"""Code_17072""",1,7,31,1,0,0,0,1,1
"""Code_14266""",1,4,10,1,0,0,0,1,2
"""Code_31066""",1,7,14,1,0,0,0,1,2
"""Code_30711""",1,2,25,1,0,0,0,1,1
"""Code_12560""",1,3,17,1,0,0,0,1,1
"""Code_9606""",1,2,16,1,0,0,1,1,1
"""Code_10537""",1,3,19,1,0,0,0,1,1
"""Code_15129""",1,12,14,1,0,0,0,1,1
"""Code_29842""",1,2,22,1,0,0,0,4,1
"""Code_10402""",1,4,19,1,0,0,0,1,2
"""Code_14154""",1,15,26,1,0,0,0,1,1
"""Code_347""",1,7,22,1,0,0,0,1,1
"""Code_19304""",1,2,19,1,0,0,0,1,1
"""Code_17601""",1,2,19,1,0,0,0,1,1
"""Code_28047""",1,7,9,1,0,0,0,1,1
"""Code_16139""",1,7,23,1,0,0,0,1,1
"""Code_31588""",1,5,10,1,0,0,0,1,1
"""Code_16649""",1,2,23,1,0,0,0,1,1
"""Code_27584""",1,12,17,1,0,0,0,1,1
"""Code_20936""",1,7,20,1,0,1,0,1,1
"""Code_17954""",1,4,7,1,0,0,0,2,2
"""Code_9173""",1,3,16,1,0,0,0,1,1
"""Code_850""",1,7,14,1,0,0,0,1,1
"""Code_8938""",1,12,29,1,0,0,0,1,1
"""Code_25644""",1,2,21,1,0,0,0,1,1
"""Code_8547""",1,13,20,1,0,0,0,1,1
"""Code_22606""",1,4,9,1,0,0,0,1,2
"""Code_9717""",1,4,23,1,0,0,0,1,2
"""Code_16983""",1,2,19,1,1,1,0,1,1
"""Code_22621""",1,5,27,1,0,0,0,1,1
"""Code_15321""",1,3,9,1,0,0,0,1,1
"""Code_1547""",1,9,25,1,0,0,0,2,1
"""Code_12121""",1,2,11,1,0,0,0,1,1
"""Code_20073""",1,7,19,1,0,0,0,1,1
"""Code_3177""",1,5,13,1,0,0,0,2,1
"""Code_18021""",1,13,12,1,1,0,0,1,1
"""Code_18188""",1,7,12,1,0,0,0,1,1
"""Code_18686""",1,13,17,1,0,0,0,1,1
"""Code_10691""",1,3,13,1,0,0,0,1,1
"""Code_18601""",1,3,31,1,0,0,0,1,1
"""Code_28467""",1,12,10,1,0,0,0,1,1
"""Code_9542""",1,4,11,1,0,0,0,1,2
"""Code_13614""",1,7,26,1,0,0,0,1,1
"""Code_7631""",1,13,11,1,0,0,0,1,1
"""Code_12416""",1,3,21,1,0,0,1,1,1
"""Code_20993""",1,2,19,1,0,0,1,1,1
"""Code_1492""",1,2,15,1,0,0,0,1,1
"""Code_12455""",1,0,26,1,0,0,1,1,1
"""Code_2927""",1,13,20,1,0,0,0,1,1
"""Code_25977""",1,8,21,1,0,0,0,1,1
"""Code_8826""",1,4,21,1,0,0,0,1,1
"""Code_13728""",1,3,23,1,0,0,0,1,1
"""Code_6256""",1,9,22,1,0,0,0,1,1
"""Code_24774""",1,7,11,1,0,0,0,1,1
"""Code_30078""",1,9,17,1,0,1,0,1,1
"""Code_25986""",1,4,8,1,0,0,0,1,2
"""Code_28341""",1,12,25,1,0,0,0,1,1
"""Code_2191""",1,6,24,1,0,0,0,1,1
"""Code_2830""",1,1,20,1,0,0,0,1,1
"""Code_29545""",1,4,18,1,0,0,0,1,2
"""Code_21875""",1,12,25,1,0,0,0,1,1
"""Code_13828""",1,13,13,1,0,0,0,1,1
"""Code_22931""",1,14,10,1,0,0,0,1,1
"""Code_23440""",1,2,19,1,0,0,0,2,1
"""Code_25147""",1,13,10,1,0,1,0,1,1
"""Code_7727""",1,2,7,1,0,0,0,2,1
"""Code_10061""",1,1,22,1,0,0,0,1,1
"""Code_13571""",1,7,12,1,0,0,0,1,1
"""Code_28415""",1,7,24,1,0,0,0,1,1
"""Code_30662""",1,7,23,1,0,0,0,1,1
"""Code_16577""",1,9,16,1,0,0,1,5,1
"""Code_30723""",1,5,12,1,0,0,0,5,1
"""Code_15979""",1,3,17,1,0,0,0,1,1
"""Code_6235""",1,3,22,1,0,0,0,1,1
"""Code_6279""",1,7,24,1,0,0,0,2,1
"""Code_19171""",1,8,22,1,0,0,1,1,1
"""Code_2333""",1,4,13,1,0,0,0,1,1
"""Code_19498""",1,7,18,1,0,0,0,2,2
"""Code_3662""",1,3,26,1,0,0,0,1,1
"""Code_28252""",1,5,26,1,0,0,0,2,1
"""Code_13595""",1,15,19,1,0,0,0,1,1
"""Code_15110""",1,15,20,1,0,0,0,1,1
"""Code_7""",1,4,12,1,0,0,0,2,2
"""Code_2461""",1,16,19,1,0,0,0,1,1
"""Code_31225""",1,7,11,1,0,0,0,1,1
"""Code_7931""",1,2,23,1,0,0,0,1,1
"""Code_13488""",1,7,11,1,0,0,0,1,1
"""Code_18419""",1,14,34,1,0,0,0,1,1
"""Code_30215""",1,1,23,1,0,0,0,1,1
"""Code_15454""",1,9,12,1,0,0,0,1,1
"""Code_6242""",1,7,27,1,0,0,0,1,1
"""Code_25542""",1,13,11,1,0,0,0,1,1
"""Code_31030""",1,4,12,1,0,0,0,1,2
"""Code_6432""",1,2,8,1,0,0,0,1,1
"""Code_12091""",1,7,28,1,0,0,0,1,1
"""Code_19485""",1,15,16,1,0,0,0,1,1
"""Code_8301""",1,14,28,1,0,0,0,1,1
"""Code_26701""",1,12,18,1,0,0,0,1,1
"""Code_2041""",1,7,28,1,0,0,0,1,1
"""Code_3119""",1,8,25,1,0,0,0,1,1
"""Code_26079""",1,2,14,1,0,0,0,3,1
"""Code_4544""",1,1,18,1,0,0,0,1,1
"""Code_32078""",1,7,10,1,0,0,0,1,2
"""Code_12158""",1,4,17,1,0,0,0,1,2
"""Code_33073""",2,14,21,1,0,0,0,1,1
"""Code_32718""",2,16,9,1,0,0,0,1,1
"""Code_34653""",2,14,15,1,0,0,0,1,1
"""Code_34319""",2,14,27,1,0,0,0,1,1
"""Code_34276""",2,14,26,1,0,0,0,1,1
"""Code_32902""",2,14,20,1,0,0,0,1,1
"""Code_35937""",2,14,17,1,0,0,0,1,1
"""Code_34895""",2,14,26,1,0,0,0,1,1
"""Code_34464""",2,14,14,1,0,0,0,1,1
"""Code_34522""",2,14,23,1,0,0,0,1,1
"""Code_33341""",2,14,13,1,0,0,0,1,1
"""Code_34812""",2,14,18,1,0,0,0,1,1
"""Code_34133""",2,14,29,1,0,0,0,1,1
"""Code_33506""",2,16,18,1,0,0,0,1,2
"""Code_33317""",2,14,24,1,0,0,0,1,1
"""Code_33058""",2,14,19,1,0,0,0,2,1
"""Code_35443""",2,14,18,1,0,0,0,1,1
"""Code_33118""",2,14,19,1,0,0,0,1,2
"""Code_34251""",2,11,26,1,0,0,0,1,1
"""Code_35072""",2,16,13,1,0,0,0,1,1
"""Code_34259""",2,14,15,1,0,0,0,1,1
"""Code_35343""",2,11,12,1,0,0,0,1,1
"""Code_35439""",2,14,17,1,0,0,0,1,1
"""Code_32643""",2,16,16,1,0,0,0,1,1
"""Code_34872""",2,14,22,1,0,0,0,1,1
"""Code_33543""",2,14,15,1,0,0,0,1,1
"""Code_35378""",2,14,21,1,0,0,0,1,1
"""Code_34551""",2,14,22,1,0,0,0,1,1
"""Code_34763""",2,14,25,1,0,0,0,1,1
"""Code_34178""",2,16,14,1,0,0,0,1,1
"""Code_34425""",2,16,19,1,0,0,0,1,2
"""Code_34787""",2,14,12,1,0,0,0,1,1
"""Code_32928""",2,14,14,1,0,0,0,1,1
"""Code_32812""",2,11,21,1,0,0,0,1,1
"""Code_33291""",2,14,31,1,0,0,0,1,1
"""Code_34713""",2,14,19,1,0,0,0,1,1
"""Code_32942""",2,14,23,1,0,0,0,1,1
"""Code_35909""",2,14,31,1,0,0,0,1,1
"""Code_35584""",2,11,21,1,0,0,0,1,1
"""Code_35040""",2,11,19,1,0,0,0,7,1
"""Code_35113""",2,14,22,1,0,0,0,1,1
"""Code_35518""",2,10,11,1,0,0,0,1,1
"""Code_32806""",2,14,26,1,0,0,0,1,1
"""Code_33786""",2,16,16,1,0,0,0,2,3
"""Code_33581""",2,14,24,1,0,0,0,1,1
"""Code_34044""",2,11,23,1,0,0,0,1,1
"""Code_35711""",2,14,21,1,0,0,0,1,1
"""Code_33119""",2,11,16,1,0,0,0,1,1
"""Code_35734""",2,10,21,1,0,0,0,2,1
"""Code_34047""",2,14,20,1,0,0,0,1,1
"""Code_33765""",2,16,9,1,0,0,0,1,1
"""Code_32769""",2,16,11,1,0,0,0,1,2
"""Code_34868""",2,14,18,1,0,0,0,1,1
"""Code_32529""",2,16,22,1,0,0,0,1,1
"""Code_35657""",2,14,25,1,0,0,0,1,1
"""Code_35743""",2,2,26,1,0,0,0,2,1
"""Code_34291""",2,11,26,1,0,0,0,1,1
"""Code_34208""",2,16,9,1,0,0,0,1,1
"""Code_33193""",2,14,12,1,0,0,0,1,2
"""Code_35546""",2,14,24,1,0,0,0,1,1
"""Code_35599""",2,14,20,1,0,0,0,1,1
"""Code_35806""",2,14,21,1,0,0,0,1,1
"""Code_33719""",2,14,13,1,0,0,0,2,1
"""Code_33770""",2,14,19,1,0,0,0,2,1
"""Code_34769""",2,10,29,1,0,0,0,1,1
"""Code_33268""",2,16,9,1,0,0,0,1,2
"""Code_33971""",2,14,17,1,0,0,0,1,1
"""Code_34316""",2,11,23,1,0,0,0,2,1
"""Code_33381""",2,14,15,1,0,0,0,1,1
"""Code_32696""",2,14,37,1,0,0,0,2,1
"""Code_32604""",2,14,14,1,0,0,0,1,1
"""Code_34569""",2,14,24,1,0,0,0,1,1
"""Code_35420""",2,14,31,1,0,0,0,1,1
"""Code_35955""",2,14,22,1,0,0,0,1,1
"""Code_35273""",2,16,9,1,0,0,0,1,1
"""Code_34669""",2,14,19,1,0,0,0,1,1
"""Code_35253""",2,14,23,1,0,0,0,1,1
"""Code_33503""",2,14,21,1,0,0,0,1,1
"""Code_34227""",2,14,14,1,0,0,0,1,1
"""Code_33149""",2,14,23,1,0,0,0,1,1
"""Code_34571""",2,16,19,1,0,0,0,1,1
"""Code_34091""",2,14,22,1,0,0,0,1,1
"""Code_35564""",2,14,20,1,0,0,0,1,1
"""Code_33558""",2,14,22,1,0,0,0,1,1
"""Code_33792""",2,14,23,1,0,0,0,1,1
"""Code_34320""",2,14,30,1,0,0,0,2,1
"""Code_32510""",2,14,21,1,0,0,0,2,1
"""Code_32591""",2,16,22,1,0,0,0,1,2
"""Code_33127""",2,14,18,1,0,0,0,1,1
"""Code_32784""",2,14,21,1,0,0,0,1,1
"""Code_33360""",2,14,11,1,0,0,0,1,1
"""Code_35251""",2,14,27,1,0,0,0,1,1
"""Code_33934""",2,14,15,1,0,0,0,1,1
"""Code_35262""",2,14,20,1,0,0,0,1,1
"""Code_35447""",2,14,32,1,0,0,0,1,1
"""Code_33562""",2,14,16,1,0,0,0,1,1
"""Code_35908""",2,16,10,1,0,0,0,1,1
"""Code_34282""",2,16,16,1,0,0,0,1,1
"""Code_34984""",2,14,31,1,0,0,0,1,1
"""Code_32845""",2,14,24,1,0,0,0,1,1
"""Code_34073""",2,14,19,1,0,0,0,1,1
"""Code_33903""",2,11,24,1,0,0,0,1,1
"""Code_34300""",2,14,21,1,0,0,0,1,1
"""Code_34092""",2,16,10,1,0,0,0,1,1
"""Code_35236""",2,14,18,1,0,0,0,1,1
"""Code_34151""",2,16,11,1,0,0,0,1,1
"""Code_32690""",2,10,24,1,0,0,1,3,1
"""Code_33458""",2,16,12,1,0,0,0,1,1
"""Code_34461""",2,14,23,1,0,0,0,1,1
"""Code_35067""",2,16,11,1,0,0,0,1,1
"""Code_35083""",2,14,14,1,0,0,0,1,1
"""Code_33313""",2,16,14,1,0,0,0,1,1
"""Code_33818""",2,16,22,1,0,0,0,1,1
"""Code_35467""",2,16,16,1,0,0,0,1,1
"""Code_33267""",2,11,17,1,0,0,0,1,1
"""Code_33518""",2,14,11,1,0,0,0,1,1
"""Code_35161""",2,14,20,1,0,0,0,1,1
"""Code_33365""",2,11,29,1,0,0,0,1,1
"""Code_32708""",2,11,26,1,0,0,0,1,1
"""Code_34468""",2,10,17,1,0,0,0,1,1
"""Code_35427""",2,16,14,1,0,0,0,1,1
"""Code_34453""",2,14,15,1,0,0,0,1,1
"""Code_33257""",2,14,20,1,0,0,0,1,1
"""Code_34509""",2,2,20,1,0,0,0,7,1
"""Code_35535""",2,16,16,1,0,0,0,1,3
"""Code_33856""",2,11,19,1,0,0,0,1,1
"""Code_33753""",2,14,23,1,0,0,0,1,1
"""Code_34857""",2,16,14,1,0,0,0,3,1
"""Code_33167""",2,14,10,1,0,0,0,1,1
"""Code_33687""",2,14,18,1,0,0,0,1,1
"""Code_33559""",2,16,9,1,0,0,0,1,1
"""Code_35362""",2,11,30,1,0,0,0,1,1
"""Code_35052""",2,14,17,1,0,0,0,1,1
"""Code_33060""",2,14,29,1,0,0,0,1,1
"""Code_34130""",2,11,26,1,0,0,0,1,1
"""Code_34858""",2,14,19,1,0,0,0,1,1
"""Code_33498""",2,16,17,1,0,0,0,1,1
"""Code_34392""",2,16,10,1,0,0,0,1,1
"""Code_34015""",2,11,14,1,0,0,0,1,1
"""Code_33887""",2,14,14,1,0,0,0,1,1
